,E_SCALED,E_SCALED_ERR,FE_H,FE_H_ERR,ALPHA_FE,ALPHA_FE_ERR,AL_FE,AL_FE_ERR,CE_FE,CE_FE_ERR,MG_MN,MG_MN_ERR
370,-1.6091711488770222,0.0069047262367437365,-0.68713,0.009451994,-0.587168,0.014005091,-0.067669034,0.02523211,-0.36595,0.11495101,0.283593,0.030598406
371,-1.5610833054345328,0.011210308433273749,-1.1999,0.012172563,-0.976845,0.018434433,-0.238819,0.029110638,-0.24075997,0.079305984,0.540751,0.041587666
372,-1.5245497513611495,0.01850300403345915,-1.5668,0.011202913,-1.341465,0.019254582,-0.26911902,0.024990203,0.20053995,0.07336918,0.396111,0.044788092
373,-1.4279918706952037,0.018370980448581976,-1.0167,0.009955172,-0.82930505,0.014290459,-0.13121903,0.022712385,-0.24596,0.05773925,0.44871092,0.030984413
374,-1.5448996267597244,0.006489991454869305,-1.1894,0.009914607,-0.92806494,0.015622498,-0.17451906,0.023057198,-0.62966,0.07412444,0.614861,0.035156846
375,-1.4960594060937351,0.012172793577094417,-1.2252,0.01343667,-1.028905,0.020392941,-0.18831897,0.03296377,-0.21685994,0.08933028,0.41228104,0.046409108
376,-1.45826091613823,0.011504196835503244,-1.0689,0.01973561,-0.892485,0.027835872,-0.2502191,0.05464852,0.67684996,0.13238463,0.44285107,0.063105546
377,-1.632303500601135,0.012862198235415416,-1.5148,0.010498431,-1.224415,0.018717894,-0.11051905,0.024260873,-0.55346,0.08877653,0.61015093,0.043557897
378,-1.090397967643078,0.03490107945661439,-1.4419,0.010397635,-1.184435,0.018031975,-0.24481905,0.024032567,-0.30405998,0.085065134,0.89783096,0.04172624
379,-1.5179694374605461,0.027133405796008446,-0.9434,0.010684075,-0.63836503,0.013942496,0.10573101,0.0231047,-0.08345997,0.037956506,0.55248106,0.02856253
380,-1.2444723470697316,0.028786852348185274,-1.2052,0.01199679,-0.98011494,0.01648732,-0.26941907,0.025625223,-0.16796005,0.041355208,0.44378102,0.035445984
381,-1.5870468685951984,0.01600180420453762,-1.4446,0.011651603,-1.251475,0.017936965,-0.25931907,0.025065023,-0.24716008,0.05302024,0.48794198,0.040651947
382,-1.6059542092504877,0.006925097443553969,-1.4692,0.0119822,-1.2788451,0.020003967,-0.35781908,0.027643844,-0.29546,0.0809219,0.6553509,0.046474434
383,-1.2764371545476778,0.032591705225628397,-0.89792,0.01177588,-0.750455,0.015865363,-0.27109897,0.027740918,-0.21604002,0.058554888,0.37535608,0.033526547
384,-1.7692434694526575,0.008336907265877672,-0.2347,0.010618749,-0.17092499,0.013362893,0.11894399,0.029390926,-0.10304001,0.09316592,0.107125014,0.026278226
385,-1.8497986115705507,0.006749748098132404,-1.135,0.012357251,-0.858425,0.019835122,0.14683104,0.032558262,0.033640027,0.13004483,0.703791,0.04561184
386,-1.7145791413292126,0.03080488417085551,-0.94258,0.013661497,-0.645355,0.018680152,0.26739097,0.03419852,-0.14867997,0.07878458,0.526801,0.040323503
387,-1.7704732589419754,0.015944997492905677,-0.54683,0.011097052,-0.25428498,0.013827802,0.295761,0.026938194,-0.116730034,0.05367003,0.49079096,0.027074618
388,-1.6793159123350399,0.030473447309555778,-1.4713,0.016895063,-1.283775,0.026069595,-0.291919,0.041065052,-0.13515997,0.09121212,0.47936296,0.060913544
389,-1.8208128633793488,0.008584448500113358,-0.35747,0.012829929,-0.132005,0.016757147,0.314975,0.037976593,-0.26369002,0.13792425,0.46321097,0.034622926
390,-1.534657575811599,0.05545237920810236,-1.0761,0.015904468,-0.88796496,0.024024207,-0.17251909,0.04398863,0.0010399818,0.14663711,-0.12863898,0.05523893
391,-1.754138219259208,0.029213167546247282,-0.43494,0.012673329,-0.14526501,0.016466672,0.354433,0.03639753,0.053710014,0.12034817,0.457541,0.03385656
392,-1.8287919607613299,0.011852347294536448,-1.5486,0.012013081,-1.3478949,0.018794501,-0.27201903,0.025556631,0.12653995,0.052359737,0.5960909,0.042953286
393,-1.811927277364996,0.007056048531660781,-0.80507,0.012650205,-0.47106498,0.018036287,0.34627098,0.03428598,-0.25199002,0.11748479,0.62552094,0.039600503
394,-1.7662828007347264,0.03648302783046165,-0.79397,0.013378026,-0.517495,0.01868552,0.31058097,0.036343455,0.50139,0.11443021,0.5675709,0.04073849
395,-1.632414158898417,0.0077694680973530925,-1.2548,0.0099808015,-0.94939494,0.016096665,-0.002219081,0.023232259,-0.38196003,0.07746626,0.7645711,0.036495592
396,-1.9042249133855425,0.009546443318949023,-1.4724,0.022148604,-1.218805,0.03321438,-0.23091912,0.05756397,-0.21666002,0.117319115,0.502161,0.07853914
397,-1.8713835740732438,0.016555729688457504,-1.708,0.012532186,-1.460855,0.020838987,-0.30231905,0.026418643,-0.47306013,0.056203187,0.53730106,0.048639446
398,-1.8544490009359609,0.022934300075529754,-0.9284,0.012259923,-0.64213496,0.017317792,0.15679103,0.03085731,-0.30826002,0.085191436,0.463221,0.037788447
399,-1.8771125530184918,0.0091301500118697,-0.84046,0.011070886,-0.541375,0.015288256,0.22981101,0.027149875,-0.10079998,0.0722042,0.5155109,0.032655984
400,-1.7885395094178858,0.034892790808261485,-1.0572,0.012283376,-0.878975,0.017573655,-0.17231905,0.029569218,-0.22916007,0.073086105,0.39947307,0.038655706
401,-1.6733403771535234,0.03033960993558605,-1.0473,0.023777504,-0.87018496,0.03787241,-0.37051904,0.06494477,-0.28866005,0.10906152,0.32839108,0.06844067
402,-1.6176577380594859,0.03186883237730202,-0.75101,0.012237507,-0.446975,0.016246136,0.19512099,0.030767266,-0.11758,0.07389095,0.504241,0.034011427
403,-1.6844979667545512,0.0233905456899853,-0.5914,0.007986643,-0.296875,0.011275419,0.25446102,0.020085368,-0.32926,0.08042033,0.532041,0.02376557
404,-1.683890466286519,0.045079302358831334,-1.3297,0.011000367,-1.181515,0.016402872,0.67677104,0.024153754,-0.118260026,0.053930327,0.41795063,0.03652508
405,-1.6746946839969945,0.025089382439433396,-1.6246,0.012643264,-1.451985,0.019833006,-0.355219,0.026287597,-0.2159599,0.048264187,0.429981,0.045584783
406,-1.3665664339008368,0.059737073436412685,-1.1953,0.015337149,-1.010365,0.022136018,-0.25621903,0.03776259,-0.23526001,0.08373881,0.3921249,0.04982095
407,-1.8091977335035576,0.008506106590985291,-0.72668,0.008088,-0.40551496,0.01203837,0.26882097,0.020434998,-0.67648,0.09109422,0.53712106,0.026057731
408,-1.816182512226624,0.011425662942315104,-0.81215,0.011695867,-0.511665,0.015241334,0.19805098,0.027561733,-0.0099900365,0.054079298,0.574581,0.031352215
409,-1.8613535583660012,0.005711729022097716,-0.59032,0.00976057,-0.279625,0.012436084,0.32483098,0.023030793,-0.39442003,0.050131433,0.51431096,0.024696242
410,-1.4532487656406599,0.0395275347433945,-1.5409,0.015431605,-1.258595,0.025024384,-0.33251905,0.03671877,-0.36766005,0.090176836,0.547261,0.058952976
411,-1.5195483059343067,0.035960078411872244,-1.3746,0.01440596,-1.300089,0.024142997,0.94082105,0.037894014,-0.05235994,0.14135799,0.31924105,0.056899205
412,-1.6889100547143805,0.021093571532196657,-1.4545,0.011020475,-1.196775,0.01823654,-0.2588191,0.024672566,-0.14796007,0.06994283,0.7807411,0.042003974
413,-1.6100417547951342,0.020734054085852986,-1.3624,0.014319298,-1.1096051,0.02409607,-0.29251897,0.037166066,-0.15385997,0.1347239,0.560441,0.056826748
414,-1.8132379393822755,0.006569593423347251,-0.70201,0.013750925,-0.41447496,0.019134207,0.37776098,0.03899875,-0.39725,0.13547654,0.51727104,0.041680306
415,-1.6922051820687518,0.020904682173914772,-0.36779,0.015295002,-0.11781502,0.019364104,0.341821,0.045777168,-0.48655,0.13586271,0.48009104,0.0394031
416,-1.6653817436911218,0.014889998197816457,-1.6579,0.011384006,-1.499855,0.020562971,-0.421919,0.025399996,-0.25116003,0.07937709,0.59305,0.048309293
417,-1.7888585668339871,0.019980793744508993,-0.57442,0.012798039,-0.248465,0.016946906,0.33369797,0.035129983,-0.07486004,0.10521694,0.55705094,0.03546874
418,-1.724280166256365,0.007861941006327106,-0.71255,0.011906836,-0.43996498,0.017092278,0.28701097,0.033249967,-0.35570997,0.13334903,0.47356108,0.03745002
419,-1.2931175571965694,0.04387997074513616,-1.2097,0.012007348,-0.950385,0.020409958,-0.07781899,0.031800814,-0.60855997,0.14528772,0.46010113,0.047493313
420,-1.264292433742208,0.03150572478178969,-1.2438,0.014800931,-1.036885,0.02028966,-0.27491903,0.033288024,-0.29075992,0.051965848,0.45496106,0.04427325
421,-1.5966377157304676,0.054427691742944734,-1.1446,0.016220035,-0.97773504,0.024929496,-0.13191903,0.044611722,-0.15245998,0.14832102,0.5322859,0.057811636
422,-1.7050481427425286,0.04245474826272315,-0.35374,0.009434082,-0.241345,0.012537605,0.077811,0.025699591,-0.18692002,0.09909661,0.250936,0.025682349
423,-1.4289607105150453,0.047651769861904905,-1.4931,0.011991728,-1.294015,0.018407017,-0.33391905,0.025446134,-0.17805994,0.050093357,0.51826096,0.04178599
424,-1.683731910764596,0.01950983328015325,-0.61143,0.011227315,-0.315695,0.01606005,0.29935098,0.03180797,-0.48352998,0.13931252,0.583411,0.03494335
425,-1.606811718152417,0.015161010497885437,-0.90302,0.01314919,-0.727945,0.018601151,-0.21654904,0.034244955,-0.22223997,0.09891382,0.37297106,0.040831577
426,-1.7354516796380381,0.014212193123331815,-0.8842,0.016958876,-0.73881495,0.022818333,-0.25603902,0.04564237,-0.16991997,0.10449381,0.31856805,0.049530517
427,-1.6323306351971836,0.012741372949749056,-1.0662,0.009622777,-0.878295,0.014617616,-0.10601902,0.02253978,-0.22746003,0.071235485,0.658131,0.032394256
428,-1.467449215719713,0.022849417871393236,-1.1492,0.008723502,-0.912465,0.015443893,-0.24211907,0.021918278,1.4049499,0.12026459,0.66244096,0.03529761
429,-1.6659539059698552,0.040034412304018475,-0.74335,0.009576362,-0.587355,0.012484425,0.061251044,0.021767162,0.31229,0.04565801,0.40309098,0.025305206
430,-1.6627870667891704,0.012681386520335219,-1.1965,0.01023645,-0.97555494,0.015707029,-0.32221913,0.023350975,-0.27506006,0.06570568,0.43871891,0.035134573
431,-1.5684416966876777,0.029085072759241597,-0.75511,0.0119794635,-0.641529,0.017777272,-0.14724898,0.033682395,0.0031999946,0.14634994,0.354474,0.039586533
432,-1.532044736960333,0.041129252777873916,-1.2109,0.010207984,-0.969255,0.015783204,-0.19461906,0.023347428,-0.3485601,0.067293756,0.54677093,0.035391223
433,-1.4469412755398472,0.03826445023268708,-1.204,0.014627812,-0.945305,0.022848448,-0.138919,0.038336895,-0.25585997,0.12404096,0.6001209,0.05286009
434,-1.7741957547613525,0.005449625925744622,-0.61541,0.009228597,-0.35355496,0.013203807,0.25665098,0.024579331,-0.26402003,0.10603995,0.50358105,0.028316597
435,-1.7723301558520592,0.01160374046089055,-0.49888,0.012503195,-0.19433501,0.01614235,0.33852997,0.034010764,-0.26134,0.09496195,0.507351,0.03300251
436,-1.6953327479852096,0.01645003030656109,-1.3081,0.010717778,-1.0057449,0.016506279,0.04778099,0.023956155,-0.026460052,0.061277214,0.45744097,0.037126854
437,-1.4447057629841955,0.01953722000947149,-1.0306,0.012580209,-0.8511149,0.017360538,-0.18321908,0.029659064,-0.13816011,0.062489077,0.40903902,0.037489638
438,-1.257912671719312,0.06883098148691322,-1.0726,0.009080823,-0.84965503,0.01482341,-0.268919,0.022115665,-0.35766006,0.093750425,0.528291,0.03343106
439,-1.495064073638334,0.02927877873007776,-1.3317,0.012839935,-1.087515,0.021498803,-0.21001911,0.032477595,-0.18536007,0.11882796,0.91672087,0.05019021
440,-1.5606486192275357,0.02117794494775532,-0.59751,0.009726184,-0.29930496,0.013327142,0.30262098,0.02508429,-0.36637002,0.085574694,0.512631,0.02800157
441,-1.5672132337732492,0.024823241597238085,-1.2851,0.011744471,-1.038355,0.019284906,-0.19531906,0.028781842,-0.17656004,0.1002284,0.6277009,0.04449387
442,-1.5655438678497227,0.0158374854179009,-0.54543,0.009596745,-0.25674498,0.01166969,0.20207101,0.021369994,-0.121200025,0.034557648,0.421231,0.021971803
443,-1.5481568191391277,0.01488122364895331,-1.3767,0.0101241935,-1.120905,0.017500706,-0.25131905,0.023675663,-0.29165995,0.08842707,0.9820409,0.040372983
444,-1.6605420267087017,0.009289041906375204,-1.126,0.013687658,-0.9826751,0.021044748,-0.11061895,0.0356349,-0.21366,0.11646015,0.47086895,0.04814632
445,-1.374600076552827,0.059803892831259725,-0.7938,0.010456474,-0.704401,0.0132018905,-0.322469,0.022638947,-0.20490003,0.034865927,0.26307195,0.026168356
446,-1.719422307780008,0.0058297469433009974,-0.82414,0.008388526,-0.554665,0.012761578,0.189161,0.020927826,-0.54632,0.09054704,0.559821,0.02795305
447,-1.4707342990743253,0.01732935330224922,-0.67277,0.015472786,-0.58126605,0.020939078,-0.32003903,0.044257227,-0.024039984,0.13380754,0.28788906,0.04522286
448,-1.6855048866508255,0.008095094164223847,-1.2156,0.011042252,-0.888955,0.015769621,0.13173103,0.024001103,-0.04535997,0.04761431,0.640471,0.03442381
449,-1.748288757930572,0.006085367427877937,-0.62136,0.008554799,-0.30928499,0.0116104875,0.330351,0.020671556,-0.40182,0.06339832,0.548751,0.024029242
450,-1.5162823321751016,0.01035281941138106,-0.79311,0.008866401,-0.63846505,0.012641064,-0.15672898,0.021299819,-0.005429983,0.069119036,0.32103002,0.027031086
451,-1.6435800526927669,0.02146742806574868,-0.55413,0.010786057,-0.262385,0.0151441125,0.259301,0.03028898,-0.33529997,0.12873805,0.47337094,0.032512367
452,-1.6001208800390427,0.008815074750705098,-1.2858,0.010996245,-1.058515,0.016408749,-0.21241903,0.024152158,-0.15856004,0.05406932,0.45604098,0.036548097
453,-1.741992209273235,0.005842023166791769,-0.9352,0.009055324,-0.634425,0.013579676,0.16828096,0.021757107,-0.28076005,0.076499484,0.682141,0.02978007
454,-1.7437348743135956,0.004988808713827893,-0.37135,0.007837145,-0.081465006,0.010299362,0.390171,0.019563323,-0.35126,0.06627606,0.489811,0.020653335
455,-1.6488724005529716,0.00724512339266541,-1.1275,0.010347788,-0.90221506,0.015123021,-0.19951904,0.02327623,-0.06405997,0.05677512,0.4848209,0.033192404
456,-1.62719893661178,0.014709401326505176,-1.7093,0.013599576,-1.545205,0.025657993,0.50138104,0.03409676,-0.3215599,0.13839132,0.4720111,0.061430916
457,-1.5751773260596587,0.013350474821648098,-0.66867,0.014068321,-0.584729,0.01928389,-0.31774896,0.039538026,-0.10284001,0.12676828,0.19704795,0.041694332
458,-1.4417002114274402,0.013820865850408445,-1.5524,0.011143848,-1.347275,0.01921313,-0.29091907,0.02493078,-0.42636,0.07454811,0.66144824,0.044696808
459,-1.4665753581850285,0.02040049755701708,-1.2852,0.015804073,-1.146805,0.023720482,-0.27801907,0.039333425,-0.34775996,0.09463088,0.55686796,0.054485094
460,-1.6404269828532119,0.012968556632131659,-1.1922,0.009489915,-0.87879497,0.015426259,0.15924096,0.02263498,-0.13646007,0.086062804,0.69871104,0.034890525
461,-1.8307148914410454,0.011097705896349362,-0.98218,0.010356096,-0.604775,0.013959547,0.429901,0.022893932,0.2195,0.044654544,0.58498096,0.029245107
462,-1.5201912305590035,0.030342266821257218,-1.5068,0.010488793,-1.2025251,0.018831039,-0.22401893,0.024274059,-0.20216,0.09022765,0.6246511,0.043864213
463,-1.7213610839766789,0.020052127829647944,-1.4204,0.011411958,-1.207235,0.017743096,-0.24531901,0.024827575,-0.36096,0.05632255,0.48506093,0.040272966
464,-1.674881657317748,0.07443923512710768,-0.59558,0.016989017,-0.24972498,0.021428993,0.19357097,0.047346983,-0.07160002,0.10219643,0.48976102,0.043892607
465,-1.702357752742748,0.042182400370106635,-0.69737,0.013079464,-0.535545,0.01617754,-0.085379064,0.030940473,-0.26159,0.048291154,0.356981,0.031837787
466,-1.8253502184050583,0.015316934308412019,-0.4984,0.009106049,-0.22066501,0.011283898,0.188061,0.020890666,-0.15498003,0.04102666,0.45848095,0.021647494
467,-1.7943725914757687,0.008559893836360716,-1.2524,0.011288528,-1.056455,0.016224148,-0.22841895,0.024321131,-0.124059916,0.04667261,0.50394106,0.035604086
468,-1.8659684848634444,0.00662352467080942,-0.82811,0.012187013,-0.512365,0.017163647,0.30915093,0.03174301,-0.43835008,0.097134784,0.58447105,0.037343614
469,-1.7469260414818168,0.006331273201065051,-0.61918,0.009500981,-0.31942505,0.011915791,0.261231,0.021451982,-0.17293996,0.040049016,0.504391,0.023255361
470,-1.6012477988424851,0.009237570283889943,-0.52412,0.009481561,-0.21616495,0.013175379,0.28995696,0.025542105,-0.31946003,0.104829006,0.48540097,0.027847158
471,-1.8270121156882844,0.007286008534316643,-0.34884,0.012138823,-0.10976499,0.015910938,0.12595199,0.035526734,0.04176998,0.13203305,0.33796102,0.03283384
472,-1.6355640957556885,0.04205212665648243,-0.68779,0.01042846,-0.569797,0.0132172,-0.18884903,0.023769002,-0.042550027,0.04333372,0.306737,0.026265644
473,-1.6011598743129256,0.06481231762369978,-2.031,0.012165775,-2.012167,0.022514379,0.7672808,0.02642605,-0.12996006,0.07444813,0.037601233,0.05340042
474,-1.5594322021966474,0.026503093825415998,-1.485,0.01810349,-1.303445,0.02638325,-0.309119,0.042156816,-0.25816,0.069592424,0.504691,0.060611475
475,-1.6717787227551641,0.045208091400490084,-1.548,0.012259496,-1.300495,0.018937489,-0.27061903,0.025781928,-0.18506002,0.048997033,0.66701114,0.043176338
476,-1.4649631412493291,0.03230663678955869,-0.77814,0.013414699,-0.653296,0.01806922,-0.261329,0.03471921,-0.18370003,0.08691171,0.30592138,0.038511574
477,-1.7392200734146324,0.027212051496691418,-0.67569,0.014054402,-0.38701499,0.018267225,0.27493098,0.037227944,-0.14565003,0.08806317,0.489681,0.03796054
478,-1.532186887566323,0.03121850599330908,-1.1225,0.010065713,-0.9284449,0.016003627,-0.23321915,0.02445469,-0.08906007,0.08995381,0.647461,0.036129173
479,-1.339517527765647,0.1181895124236407,-1.2747,0.014000176,-1.048995,0.021655792,-0.26981902,0.034761194,-0.18356001,0.097520284,0.73452103,0.049796097
480,-1.7395130364447449,0.006798381886320712,-1.518,0.0102300765,-1.1794851,0.019191336,-0.24411905,0.024102228,-0.36586,0.10311478,0.6958811,0.044856302
481,-1.6823081818896382,0.02925670163203205,-0.45239,0.010856315,-0.20704499,0.013397482,0.02380097,0.027130164,0.067229986,0.058472745,0.45262098,0.025873959
482,-1.8254907828324676,0.0056533930789308216,-0.40767,0.010906178,-0.157685,0.014073026,0.32451198,0.02944896,-0.45001003,0.09050966,0.47995102,0.028447699
483,-1.6979783961503743,0.03223252637148529,-0.95291,0.01127366,-0.750385,0.014919416,0.083180964,0.025098786,-0.11005002,0.04446371,0.36938095,0.031032417
484,-1.6317129783819113,0.030026601220222077,-1.2459,0.017393129,-1.001745,0.024583522,-0.215119,0.042854533,-0.25665998,0.08175274,0.57599103,0.05531569
485,-1.7641736719277232,0.006745147582745121,-1.0353,0.010622416,-0.764355,0.0145066455,-0.09451902,0.023279998,-0.14375997,0.04455357,0.586061,0.030734781
486,-1.6599312734426925,0.01385930711903915,-0.93326,0.008935506,-0.758005,0.0135383485,0.033471048,0.021641366,-0.05252999,0.08038107,0.433051,0.029774535
487,-1.6598091626978366,0.01281487979702375,-1.2258,0.011176092,-0.99617505,0.018101241,-0.18321896,0.02725099,-0.25935996,0.095411085,0.649871,0.041440394
488,-1.2458394179351846,0.07282915758844895,-1.0373,0.009908406,-0.87101495,0.0143678235,-0.1884191,0.022699945,-0.19036007,0.059872873,0.42417705,0.031295106
489,-1.7234213433081698,0.018199908631097203,-0.78253,0.011105644,-0.460795,0.015505986,0.341461,0.028444339,-0.50323004,0.08811389,0.58771104,0.033323176
490,-1.4311499013359625,0.07384464143664925,-1.2837,0.011619584,-1.097425,0.016492559,-0.228019,0.024643142,-0.14696002,0.042859256,0.4735911,0.036053333
491,-1.7097351105815402,0.015162146539797831,-1.0879,0.01070704,-0.88073504,0.014894321,-0.19981897,0.023474522,-0.13966,0.046500493,0.487051,0.03194785
492,-1.7215790205776875,0.007549024977590307,-0.4936,0.008524169,-0.395504,0.011624798,0.005230993,0.021734186,-0.060660005,0.07954711,0.26888704,0.024103392
493,-1.47112601379862,0.02705251465573223,-0.62581,0.013795939,-0.565944,0.017230557,-0.20240903,0.034701787,-0.022969961,0.06406303,0.27118504,0.03439423
494,-1.4303379314502955,0.030911185044580344,-1.5191,0.012106418,-1.2924249,0.018599646,-0.21991909,0.025581975,-0.14786005,0.049390543,0.52509093,0.04227453
495,-1.3337534277829926,0.0769193542645804,-1.0509,0.011595972,-0.869805,0.017233005,-0.18281901,0.028655684,0.10649997,0.08686241,0.49723113,0.038394496
496,-1.549732184801505,0.02819033383414979,-1.0875,0.009981129,-0.874385,0.014766835,-0.1539191,0.02287878,-0.113460064,0.062436525,0.48498106,0.032482784
497,-1.6986241839528486,0.0050567127643121055,-0.45797,0.007903193,-0.192265,0.010628618,0.26513898,0.019760678,-0.22300002,0.070557795,0.408991,0.021707969
498,-1.5865547274327465,0.026682012750747382,-1.2318,0.012422149,-1.044415,0.019020976,-0.22171903,0.029872205,-0.21676004,0.08294259,0.50419104,0.04316103
499,-1.736765666822429,0.005186474891337712,-0.59388,0.009959099,-0.317935,0.014351458,0.375934,0.02738456,0.47303498,0.12349756,0.476981,0.031059826
500,-1.5279646807693061,0.013252491654457554,-1.1563,0.009481612,-0.92525494,0.015300194,-0.15291905,0.022596605,-0.12766004,0.08472563,0.60194105,0.034533966
501,-1.4659401723736534,0.025492582522419687,-1.1299,0.015340747,-0.975375,0.022791522,-0.15611911,0.040533587,0.91280997,0.117718495,0.57552695,0.05192544
502,-1.6723669436366806,0.009048521485493984,-0.48573,0.015620493,-0.18546498,0.019285342,0.272483,0.043067716,-0.18819004,0.09103844,0.42055103,0.038286813
503,-1.7793721522052572,0.005845683976833534,-0.14285,0.008188152,-0.067682,0.009700623,-0.08103101,0.019434823,-0.053260013,0.04012408,0.123593025,0.017352676
504,-1.7012964684316365,0.0071522979080068765,-0.48376,0.008064459,-0.208435,0.010867288,0.33649957,0.019987643,0.93681,0.068592206,0.559551,0.022265814
505,-1.7681352124915806,0.0071756967289528985,-1.0219,0.010776444,-0.8625051,0.017211208,0.15046108,0.028212441,0.07188004,0.123549774,0.61550903,0.03907191
506,-1.7554843395007687,0.009172447409523011,-0.8355,0.009313192,-0.534815,0.0135089075,0.15492094,0.022785852,-0.14688003,0.077486426,0.550661,0.02924336
507,-1.577265074449636,0.012813319688936318,-1.4151,0.015274726,-1.149475,0.02380702,-0.23531902,0.03728025,-0.27756,0.09322871,0.49909103,0.055324137
508,-1.751540080261043,0.006029347227504331,-1.0291,0.010009393,-0.83301497,0.014421227,-0.2049191,0.022796154,-0.21766007,0.057795472,0.39207888,0.031341206
509,-1.6253112364685536,0.011863869650958805,-1.2358,0.0134143215,-1.0414851,0.020318864,-0.24481905,0.032578707,-0.10185993,0.08544476,0.549361,0.04620761
510,-1.0244284672984707,0.08483734283639562,-1.1555,0.009572509,-0.92401505,0.015328309,-0.18741894,0.022684451,-0.029359937,0.08184237,0.566841,0.03455207
511,-1.502248109429843,0.025448603253988115,-1.7827,0.014535011,-1.5673249,0.02440306,-0.30961907,0.03174714,0.14483988,0.06707889,0.54302096,0.057788577
512,-1.531714335659708,0.023465666577926318,-1.2615,0.017447645,-1.015685,0.025779847,-0.13921905,0.044919167,-0.047060013,0.106614664,0.623901,0.05928803
513,-1.5844275520332873,0.0181303813913888,-0.34473,0.009023501,-0.079465,0.010720816,0.12745899,0.020507399,-0.20023003,0.034438264,0.30344102,0.019423394
514,-1.2235770712859204,0.016531430579995798,-1.3514,0.009780123,-1.117365,0.017281335,-0.24761903,0.023314076,-0.11906004,0.09839217,0.558331,0.039895628
515,-1.4099631861151856,0.02703838864027348,-1.3237,0.011345736,-1.1009649,0.016796105,-0.22971904,0.024528822,-0.096460104,0.05016863,0.5371411,0.037392177
516,-1.6983244144783571,0.009340909644147759,-0.52554,0.009588484,-0.23216498,0.01325745,0.309467,0.025814181,0.03268999,0.103590816,0.49062103,0.027959436
517,-1.6301882302600028,0.020608975083689002,-1.4356,0.012113081,-1.2324151,0.020808272,-0.300619,0.029265635,1.07189,0.10212122,0.425241,0.048647065
518,-1.5832174102875105,0.02608421528360952,-0.86455,0.009019375,-0.756346,0.013186301,-0.257349,0.021605782,-0.12075001,0.071980484,0.40632898,0.028591294
519,-1.690242664176133,0.0138544787461737,-0.77063,0.011010579,-0.651723,0.01588431,-0.24344897,0.028951421,-0.58292997,0.104645744,0.35777503,0.034709916
520,-1.3341014974941936,0.05899446863056102,-1.2099,0.012843658,-0.986535,0.020952493,-0.14221907,0.033468142,-0.39075994,0.1284097,0.841911,0.04857053
521,-1.7315317507685046,0.00942734448761621,-1.3957,0.010147131,-1.105865,0.017326802,0.12528098,0.023659497,-0.0052599907,0.08575052,0.6858611,0.039884295
522,-1.7241586500337374,0.009127714082072925,-1.3019,0.011600838,-1.013385,0.0201825,-0.16501904,0.02944307,-0.12816,0.12634552,0.65027094,0.04708232
523,-1.6025276833771198,0.05174255065313177,-0.48342,0.014460109,-0.17434502,0.01805658,0.32800803,0.039721828,-0.17892998,0.091858536,0.44606102,0.036100086
524,-1.6128663865592374,0.014915615106741609,-1.3362,0.011185207,-1.133735,0.016850041,-0.21371901,0.024419513,-0.028660059,0.053825997,0.43471098,0.03773559
525,-1.595059163740436,0.014288147341552683,-1.2387,0.010165113,-1.003155,0.01601148,-0.17791903,0.02337,-0.21615994,0.07094887,0.49436104,0.03611011
526,-1.6576471030114597,0.010081708324271459,-0.87964,0.009758545,-0.749925,0.014532741,-0.17211902,0.024285063,-0.25382006,0.087808885,0.43084896,0.031947225
527,-1.5461654170834147,0.054569566498552304,-1.3739,0.0160975,-1.082275,0.02636937,-0.044018984,0.042532638,-0.44636,0.14060718,0.5975809,0.06239734
528,-1.5673033715547386,0.01618366979004626,-1.2386,0.01280923,-1.036105,0.020661306,-0.23371899,0.032603387,-0.27356005,0.11458727,0.581921,0.047756847
529,-1.6269037092231482,0.02278973981739909,-1.1679,0.011489689,-0.9435049,0.018598968,-0.21431911,0.029045248,-0.5726601,0.110631414,0.5943711,0.04264291
530,-1.4597397462907207,0.02796382146064265,-1.4563,0.01902883,-1.249445,0.029698689,-0.43731904,0.048346877,-0.18376005,0.11292408,0.67928123,0.07035596
531,-1.4982976616174597,0.03514632768231575,-1.1348,0.014280799,-0.93497497,0.021692993,-0.16621912,0.03712185,-0.09246004,0.113837734,0.438861,0.049585905
532,-0.776862363443831,0.05791436780730546,-1.407,0.01038102,-1.170605,0.017620895,-0.21491909,0.023931347,-0.09816003,0.08137509,0.33169103,0.0405964
533,-1.6500653881935439,0.008586662610861094,-0.10539,0.009682765,-0.034925,0.01139887,0.029848993,0.024398958,-0.12932001,0.05094685,0.099810004,0.020401815
534,-1.6328534342535745,0.013991377909527801,-1.6153,0.011549749,-1.2846851,0.020644635,-0.135319,0.026432907,0.09534001,0.08672304,0.66456115,0.04846043
535,-1.7730555997211157,0.006364879622913141,-0.59273,0.009166111,-0.336195,0.011694528,0.270481,0.021137847,-0.25706005,0.045515563,0.436661,0.02315378
536,-1.5660156429515055,0.015830270346763282,-1.494,0.0121054305,-1.313735,0.018373748,-0.3350191,0.025524827,-0.064560056,0.047899533,0.519771,0.041573126
537,-1.4433543237507949,0.02836341409217436,-1.1417,0.01359483,-0.944695,0.021910144,-0.28861904,0.03668195,-0.07296002,0.14584121,0.47086096,0.050833575
538,-1.6434477721133314,0.0060949639739922715,-0.89797,0.012301013,-0.76415503,0.016609337,-0.24384898,0.029507682,-0.08046001,0.06365276,0.33821905,0.035266306
