,scaled_Energy,scaled_e_Energy,fe_h,e_fe_h,alpha_fe,e_alpha_fe,Na_fe,e_Na_fe,Al_fe,e_Al_fe,Mn_fe,e_Mn_fe,Y_fe,e_Y_fe,Ba_fe,e_Ba_fe,Eu_fe,e_Eu_fe,Mg_cu,e_Mg_cu,Mg_mn,e_Mg_mn,Ba_eu,e_Ba_eu
43,-1.8844924543181012,0.0194824791332666,-0.91078186,0.10286742735987733,0.21043033821731022,0.05184247218952542,-0.07706027984619102,0.08134948235135242,0.34924539566040025,0.0944948162798837,-0.258429126739502,0.1261311031852912,0.46656640686308115,0.19826280465421964,0.26760204315185554,0.1302571771274642,0.37997978210449224,0.13832160830497742,0.2639991967884575,0.14573054156340662,0.44797418594360394,0.1771260683055299,-0.1123777389526367,0.18999947241319168
44,-1.7619246463557434,0.0048934292692021,-0.6455116,0.07898621350489392,0.1529613484034251,0.0375678077996182,0.07714170455932656,0.06029075768413074,0.22584804534912095,0.07669621070608448,-0.15806587219238288,0.08943281193126605,0.06362158596206872,0.1489822262140347,0.15719039916992195,0.10042063915761873,0.24914043426513677,0.10504578261782306,0.31866782493464296,0.10611391321081866,0.30341337203979535,0.12401566055685491,-0.09195003509521482,0.14532350537547464
45,-1.7024266315887755,0.0580059515937942,-0.8634329,0.063138126234177,-0.017868669498654084,0.026592096483050987,-0.40976673126220664,0.04517007840388286,-0.3172227478027345,0.06152512941547274,-0.5834523010253907,0.06395199987465963,-0.2801265508232614,0.11129439963896616,0.4738379287719727,0.07732800637033149,0.46939533233642583,0.08967015126130241,0.5719255636923247,0.08076514408568537,0.6820845413208012,0.08831333088680836,0.004442596435546897,0.11840758673511964
46,-1.7846349395647243,0.0005890332434616402,-0.93521357,0.0642784682181362,0.12885404789437765,0.023881654709013902,-0.3486466979980465,0.038324698849584685,-0.2545997238159181,0.06584829837083817,-0.3552399444580079,0.052780605756047004,0.23758252272881059,0.09337565356385999,0.1485019493103028,0.0660993457133545,0.46997755050659185,0.0801604227521408,0.6738075828552246,0.07271605290919109,0.4635033416748051,0.07311845608243271,-0.32147560119628904,0.10389810816148429
47,-1.918641939560336,0.0014362154872818,-0.6285434,0.07946912195287016,0.28516197188485826,0.03487708608823409,0.2156667137146,0.06039244971686683,0.4407447242736815,0.07678973914839754,-0.13642747879028327,0.08960707059855519,-0.08900605331390823,0.14922840476554966,-0.1573461723327636,0.10057019100608137,0.3436013984680176,0.10513301701521408,0.19292411058796077,0.10630019373656434,0.4199647712707524,0.12426369528867723,-0.5009475708007812,0.14548991231601244
48,-1.0043615992513588,0.1748315408630064,-0.6827955,0.047584704957607395,0.003485003204371396,0.014137836128502317,-0.264346656799316,0.026389855805801287,-0.17706504821777358,0.03465912244874922,-0.3050714302062989,0.0343251924885286,-0.13388301290582172,0.059525283214509686,0.39584167480468757,0.043954386721605745,0.3768498229980469,0.05074528640024229,0.4727806445825333,0.04532045675880926,0.1986865806579594,0.04919007610681198,0.018991851806640647,0.06713473172594858
49,-1.81254284343154,0.0013719320199505,-0.4772954,0.08010187680451919,0.15752825221684877,0.036991176630613444,0.011400165557861719,0.06931820191327366,0.28406223297119126,0.08467772238484735,-0.13892133712768562,0.1050232613499019,0.060848238768946586,0.17050839533177314,0.14119680404663093,0.11346844679320243,0.13017957687377935,0.11222652077147269,0.106901600487041,0.12283765374291422,0.27019832611084027,0.14637597392893978,0.011017227172851585,0.15959285818021934
50,-1.777304163269369,0.0027836692347426,-0.47107887,0.07993008801757633,0.23347039336243566,0.03957371908521168,0.19733137130737344,0.06936528426120037,0.17129596710205064,0.08471780476815377,-0.29907377243042,0.10510517339114121,-0.8001039736629221,0.17061900294840135,0.08752353668212898,0.1135353834283761,0.282407455444336,0.11226132628618787,0.22035883308082024,0.12292588618284905,0.5102171707153325,0.1464943039940982,-0.194883918762207,0.15966492623542064
51,-1.3601592921645267,0.0285682192041549,-0.944613,0.056555225657884296,0.15757076201696912,0.01896482761184554,-0.25002056121826133,0.030091917888292057,-0.07321563720703139,0.04164282273236862,-0.34228332519531257,0.03983916876042277,0.037899363168235764,0.07067113314006741,0.06405599594116218,0.05140639494009046,0.4789459037780762,0.06347382061931543,0.7602947689164257,0.054034907769890644,0.6025385665893559,0.0560990909444606,-0.41488990783691404,0.08167951606583862
52,-1.8065049638102224,0.0055342625360314,-0.3640356,0.06833791364026442,0.17490701618196577,0.030445239678630852,0.01741355895996133,0.04759357108503836,0.2651632690429686,0.06416167307782435,-0.15649183273315437,0.06797037483236498,-0.16929711913681994,0.11749381491425027,0.09000976562500007,0.08116406208303775,0.23151653289794927,0.09254292412581377,0.1520135950318734,0.08319682720448165,0.33963582992553754,0.09385863256866635,-0.1415067672729492,0.12309263901458661
53,-1.99678034231752,0.0059954532742403,-0.6758404,0.06598868585849492,0.025901291662390347,0.02643721738039528,-0.022546348571776953,0.046773662663628965,0.04457839965820298,0.06328057753292654,0.03129665374755852,0.06660762767199864,0.043359108972029256,0.11540404809698267,0.35133178710937507,0.07987320792924049,0.24483840942382817,0.09159382138065499,-0.09892695576212279,0.08173745095133125,-0.11588336944580035,0.09197390832797431,0.1064933776855469,0.12152842243697158
54,-1.835361955969332,0.0182651654248665,-0.46566057,0.08775950532524292,0.25138713920960687,0.04911762452219547,0.14650911331176797,0.07126869581026964,0.19011625289916978,0.08632625062076103,-0.2228284645080567,0.10842148295464916,-0.18383654389201545,0.17507686599083125,0.4394746589660645,0.11623266646756364,0.39960592269897466,0.11364848796459084,0.262340030670166,0.139685424297485,0.5558299827575688,0.15129197536783792,0.039868736267089866,0.1625607934613929
55,-1.702275973203132,0.0012146988025731,-0.659533,0.07523651271437116,0.31718369879472397,0.03170326660697676,0.002614440917969141,0.05318051758582065,0.2966526412963866,0.06990847057457336,-0.26279695510864265,0.07733680749093078,0.27730789120828625,0.1410827056291662,0.2639051246643067,0.0897926305896781,0.3613406944274903,0.09848996422023867,0.39195838668035066,0.09320158529034128,0.4897908973693852,0.10691723267639781,-0.09743556976318357,0.13327786598050814
56,-1.7410740210520743,0.0046902727718388,-0.7366209,0.09091073265673194,0.10251209805753125,0.05000926055980437,0.07496017456054727,0.07568264303311165,0.2783492469787596,0.08997139063347129,-0.260840015411377,0.11614671264208903,-0.2163827510603097,0.18531440491987877,-0.0049552154541014914,0.12242484669138569,0.30202262878417974,0.11672614705610312,0.13707872390747067,0.1489382290718121,0.37827442169189496,0.1625185133177071,-0.30697784423828123,0.16915329288539524
57,-1.8005044828569796,0.0028892633094872,-0.6091404,0.08278885521960465,0.22395376980242654,0.044951833054610334,0.07898134231567422,0.06040755403308842,0.1664241218566893,0.07680362315566586,-0.24697359085083015,0.08963295607632052,0.16031377483370754,0.14926496214818485,0.29914482116699226,0.10059239849722203,0.3452870178222657,0.10514595998818352,0.4293795963758683,0.1063278659780397,0.5342659759521489,0.12430054382347284,-0.046142196655273415,0.14551461623239298
58,-1.5625758911261969,0.0610900302950836,-0.7342367,0.04747194275624833,0.08448402513668551,0.014287948143651185,-0.23532634735107383,0.025310230605203127,-0.1649829483032228,0.032131431558940604,-0.4052582550048829,0.03278462707870095,-0.013145973775490965,0.05594762993901213,0.2917691040039063,0.04156428459614617,0.4457108306884766,0.04514070703608639,0.4554716684225722,0.04321587322965726,0.42981956481933636,0.04733168029525441,-0.1539417266845703,0.061361821890384034
59,-1.7219420312630167,0.0210199193470763,-0.5923729,0.06894718280871026,0.24706109212676952,0.026423455666205034,0.20004552841186563,0.04726043691121978,0.20541700363159165,0.06380496821281137,-0.18098075866699226,0.0674162902268797,0.15859400243118196,0.11664564641878496,0.3520966339111329,0.08064040750816566,0.32460849761962896,0.09215997172884287,0.3291071423005145,0.08260362921069872,0.5744423675537114,0.09309181528308307,0.02748813629150393,0.12245952683292606
60,-1.831091793673724,0.0067736929543178,-0.6746893,0.07583208673683034,0.15751519983481854,0.037063640240062264,-0.07102685928344687,0.0492915657536718,0.02914365768432603,0.06595360586852257,-0.22208459854125984,0.07080262755544889,-0.21877439581637764,0.12179790262962087,0.39185436248779304,0.08381621395300934,0.33647602081298833,0.09444112669418668,0.5216483688354492,0.09467432621619226,0.540787677764893,0.09778865752429401,0.05537834167480471,0.12627067804001077
